ott_id,organism_otol_kingdom,organism_otol_phylum,organism_otol_class,organism_otol_order,organism_otol_family,organism_otol_genus,organism_otol_species,organism_otol_unique_name,organism_otol_kingdom_ott_id_ott_id,organism_otol_phylum_ott_id,organism_otol_class_ott_id,organism_otol_order_ott_id,organism_otol_family_ott_id,organism_otol_genus_ott_id,organism_otol_species_ott_id,flags,rank
941668,Archaeplastida,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Kedrostis,,Kedrostis africana,5268475,916750,99252,11011,1006267,1097957,,[],species
941737,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Mespilus,,Mespilus germanica,5268475,916750,99252,208031,208036,941733,,[],species
941743,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Cydonia,,Cydonia oblonga,5268475,916750,99252,208031,208036,366142,,['sibling_higher'],species
942173,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,,Allium stipitatum,5268475,916750,99252,557124,17701,781603,,[],species
942177,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,,Allium schubertii,5268475,916750,99252,557124,17701,781603,,[],species
942181,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,,Allium oreophilum,5268475,916750,99252,557124,17701,781603,,[],species
942185,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,,Allium karataviense,5268475,916750,99252,557124,17701,781603,,[],species
942197,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Lophospermum,,Lophospermum erubescens,5268475,916750,99252,23736,1041309,605589,,[],species
942206,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,,Linaria alpina,5268475,916750,99252,23736,1041309,989666,,[],species
942734,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Arnica,,Arnica montana,5268475,916750,99252,1042120,46248,147338,,[],species
943319,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Blighia,,Blighia sapida,5268475,916750,99252,229288,22442,943328,,[],species
944231,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Santolina,,Santolina chamaecyparissus,5268475,916750,99252,1042120,46248,944228,,[],species
944901,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,,Cotoneaster tomentosus,5268475,916750,99252,208031,208036,366116,,[],species
945863,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Fedia,,Fedia cornucopiae,5268475,916750,99252,659705,69534,945854,,[],species
946906,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Tara,,Tara spinosa,5268475,916750,99252,956360,560323,498787,,[],species
947356,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,,Hippocrepis unisiliquosa,5268475,916750,99252,956360,560323,1051200,,[],species
947362,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Dorycnium,,Dorycnium pentaphyllum,5268475,916750,99252,956360,560323,253742,,[],species
947370,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Coronilla,,Coronilla minima,5268475,916750,99252,956360,560323,383456,,[],species
947694,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,,Aquilegia ecalcarata,5268475,916750,99252,872975,387826,964055,,[],species
947703,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Berberidaceae,Jeffersonia,,Jeffersonia diphylla,5268475,916750,99252,872975,297866,947702,,[],species
947903,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Ismelia,,Ismelia carinata,5268475,916750,99252,1042120,46248,947897,,[],species
948053,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Helleborus,,Helleborus viridis,5268475,916750,99252,872975,387826,170550,,[],species
948718,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Juncaceae,Oreojuncus,,Oreojuncus trifidus,5268475,916750,99252,921871,931271,5715722,,[],species
948911,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,Acer pseudoplatanus,5268475,916750,99252,229288,22442,948922,,[],species
948916,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,Acer saccharum,5268475,916750,99252,229288,22442,948922,,[],species
948919,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,Acer platanoides,5268475,916750,99252,229288,22442,948922,,[],species
948925,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,Acer negundo,5268475,916750,99252,229288,22442,948922,,[],species
948930,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum,,Tropaeolum majus,5268475,916750,99252,8844,350843,228069,,[],species
948950,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium grandiflorum,5268475,916750,99252,648900,948914,372825,,[],species
949182,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,,Clinopodium thymifolium,5268475,916750,99252,23736,544714,248845,,['sibling_higher'],species
949657,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Isopyrum,,Isopyrum thalictroides,5268475,916750,99252,872975,387826,948059,,[],species
949917,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Neillia,,Neillia tanakae,5268475,916750,99252,208031,208036,48013,,[],species
949938,Archaeplastida,Streptophyta,,Cupressales,Cupressaceae,Cupressus,,Cupressus sempervirens,5268475,916750,,5435764,620757,949942,,[],species
950227,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,Physalis peruviana,5268475,916750,99252,1050255,473827,392144,,[],species
950903,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Bistorta,,Bistorta affinis,5268475,916750,99252,216628,904376,885332,,[],species
951383,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Gymnocalycium,,Gymnocalycium spegazzinii,5268475,916750,99252,216628,584111,295086,,[],species
953235,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,,Campanula pulla,5268475,916750,99252,1042120,1086303,590452,,['sibling_higher'],species
953239,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,,Campanula portenschlagiana,5268475,916750,99252,1042120,1086303,590452,,['sibling_higher'],species
954427,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,,Campanula rhomboidalis,5268475,916750,99252,1042120,1086303,590452,,['sibling_higher'],species
955126,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,,Ceropegia linearis,5268475,916750,99252,524062,524059,749463,,[],species
956120,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,,Acaena buchananii,5268475,916750,99252,208031,208036,628663,,[],species
956122,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,,Acaena microphylla,5268475,916750,99252,208031,208036,628663,,[],species
956787,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,,Kalanchoe delagoensis,5268475,916750,99252,648890,509332,7992,,[],species
956892,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,,Utricularia livida,5268475,916750,99252,23736,659713,512422,,[],species
957176,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Alyssoides,,Alyssoides utriculata,5268475,916750,99252,8844,309271,957181,,[],species
957283,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Papaveraceae,Chelidonium,,Chelidonium majus,5268475,916750,99252,872975,438092,957281,,[],species
957390,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,,Erigeron uniflorus,5268475,916750,99252,1042120,46248,643717,,['sibling_higher'],species
957482,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,Geranium palustre,5268475,916750,99252,648900,948914,948948,,[],species
957484,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Seseli,,Seseli montanum,5268475,916750,99252,372834,372831,1005113,,['sibling_higher'],species
957898,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Iridaceae,Gladiolus,,Gladiolus communis,5268475,916750,99252,557124,1087540,524985,,[],species
957907,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Iridaceae,Gladiolus,,Gladiolus murielae,5268475,916750,99252,557124,1087540,524985,,[],species
958310,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,,Carex pendula,5268475,916750,99252,921871,105574,8151,,['sibling_higher'],species
958605,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Moltkia,,Moltkia petraea,5268475,916750,99252,5261925,147029,958623,,[],species
958630,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,,Baccharis halimifolia,5268475,916750,99252,1042120,46248,194039,,[],species
958773,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,,Justicia carnea,5268475,916750,99252,23736,504642,659743,,['sibling_higher'],species
959280,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Gymnocalycium,,Gymnocalycium saglionis,5268475,916750,99252,216628,584111,295086,,[],species
959573,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Inula,,Inula salicina,5268475,916750,99252,1042120,46248,864170,,['sibling_higher'],species
961617,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium trifidum,5268475,916750,99252,648900,948914,372825,,[],species
961626,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium praemorsum,5268475,916750,99252,648900,948914,372825,,[],species
961627,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium peltatum,5268475,916750,99252,648900,948914,372825,,[],species
961629,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium multibracteatum,5268475,916750,99252,648900,948914,372825,,[],species
961630,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium tetragonum,5268475,916750,99252,648900,948914,372825,,[],species
961715,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,,Alchemilla glaucescens,5268475,916750,99252,208031,208036,533379,,[],species
961848,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Falcaria,,Falcaria vulgaris,5268475,916750,99252,372834,372831,961846,,[],species
962540,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,,Campanula excisa,5268475,916750,99252,1042120,1086303,590452,,['sibling_higher'],species
962779,Archaeplastida,Streptophyta,Magnoliopsida,Liliales,Liliaceae,Lilium,,Lilium formosanum,5268475,916750,99252,258488,781605,748393,,[],species
962781,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,,Kalanchoe fedtschenkoi,5268475,916750,99252,648890,509332,7992,,[],species
962817,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rhamnaceae,Colletia,,Colletia paradoxa,5268475,916750,99252,208031,329916,904373,,[],species
963047,Archaeplastida,Streptophyta,,Araucariales,Araucariaceae,Araucaria,,Araucaria araucana,5268475,916750,,5435765,786678,786680,,[],species
963420,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Peltaria,,Peltaria alliacea,5268475,916750,99252,8844,309271,910620,,[],species
963502,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,,Allium oschaninii,5268475,916750,99252,557124,17701,781603,,[],species
963836,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,,,Sempervivum,5268475,916750,99252,648890,509332,,,[],genus
964058,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,,Aquilegia vulgaris,5268475,916750,99252,872975,387826,964055,,[],species
964332,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cosmos,,Cosmos sulphureus,5268475,916750,99252,1042120,46248,591408,,[],species
964561,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Hatiora,,Hatiora salicornioides,5268475,916750,99252,216628,584111,964548,,[],species
964565,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,,,Rhipsalis,5268475,916750,99252,216628,584111,,,[],genus
964721,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,,Erigeron scopulinus,5268475,916750,99252,1042120,46248,643717,,['sibling_higher'],species
964939,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,,Sanguisorba officinalis,5268475,916750,99252,208031,208036,902629,,[],species
965064,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Crossandra,,Crossandra infundibuliformis,5268475,916750,99252,23736,504642,927321,,[],species
965130,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,Asplenium dimorphum,5268475,916750,166292,93178,127293,38492,,[],species
965819,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Trochiscanthes,,Trochiscanthes nodiflora,5268475,916750,99252,372834,372831,965810,,[],species
965927,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Sorbaria,,Sorbaria kirilowii,5268475,916750,99252,208031,208036,489722,,[],species
966714,Archaeplastida,Streptophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nuphar,,Nuphar advena,5268475,916750,99252,927972,583541,583532,,[],species
966758,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Gesneriaceae,Aeschynanthus,,Aeschynanthus radicans,5268475,916750,99252,23736,913162,711765,,[],species
967604,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Echium,,Echium pininana,5268475,916750,99252,5261925,147029,411085,,[],species
969162,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Staphisagria,,Staphisagria macrosperma,5268475,916750,99252,872975,387826,5321960,,[],species
969487,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Coelogyne,,Coelogyne pandurata,5268475,916750,99252,557124,568878,244331,,[],species
969678,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Phalaenopsis,,Phalaenopsis gigantea,5268475,916750,99252,557124,568878,108450,,[],species
969818,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,,Malus spectabilis,5268475,916750,99252,208031,208036,208026,,[],species
971465,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Digitaria,,Digitaria sanguinalis,5268475,916750,99252,921871,508090,990860,,[],species
971946,Archaeplastida,Streptophyta,Magnoliopsida,Zingiberales,Zingiberaceae,Roscoea,,Roscoea alpina,5268475,916750,99252,627015,207467,386561,,[],species
972257,Archaeplastida,Streptophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace adfinis,Androsace adfinis subsp. brigantiaca,5268475,916750,99252,648892,47346,210342,359531,['infraspecific'],subspecies
972663,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,,Pulsatilla dahurica,5268475,916750,99252,872975,387826,421851,,[],species
972679,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,,Clematis recta,5268475,916750,99252,872975,387826,964052,,[],species
972961,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,,Sedum nussbaumerianum,5268475,916750,99252,648890,509332,509336,,['sibling_higher'],species
973369,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,,,Agave,5268475,916750,99252,557124,17704,,,[],genus
973446,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,,Carex curvula,5268475,916750,99252,921871,105574,8151,,['sibling_higher'],species
973655,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,Bauhinia acuminata,5268475,916750,99252,956360,560323,560314,,[],species
974212,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Yucca,,Yucca filamentosa,5268475,916750,99252,557124,17704,548110,,[],species
974219,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,,Hypericum calycinum,5268475,916750,99252,429482,873015,974217,,['sibling_higher'],species
975103,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Niphidium,,Niphidium crassifolium,5268475,916750,166292,93178,667483,962680,,[],species
975482,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Iridaceae,Iris,,Iris hexagona,5268475,916750,99252,557124,1087540,229529,,[],species
976202,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Coronilla,,Coronilla coronata,5268475,916750,99252,956360,560323,383456,,[],species
976550,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,,Kalanchoe marmorata,5268475,916750,99252,648890,509332,7992,,[],species
976710,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Pinguicula,,Pinguicula esseriana,5268475,916750,99252,23736,659713,659715,,[],species
977431,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,,Anemone virginiana,5268475,916750,99252,872975,387826,385038,,['sibling_higher'],species
977458,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,,Anemone sylvestris,5268475,916750,99252,872975,387826,385038,,['sibling_higher'],species
977702,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,,Thalictrum lucidum,5268475,916750,99252,872975,387826,190621,,[],species
977914,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Knautia,,Knautia dipsacifolia,5268475,916750,99252,659705,69534,819326,,[],species
977940,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Picris,,Picris hieracioides,5268475,916750,99252,1042120,46248,339815,,[],species
978146,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,,Euphorbia flavicoma,5268475,916750,99252,429482,914245,109494,,[],species
978152,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,,Euphorbia illirica,5268475,916750,99252,429482,914245,109494,,[],species
978627,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Aeonium,,Aeonium haworthii,5268475,916750,99252,648890,509332,36120,,[],species
978630,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Aeonium,,Aeonium simsii,5268475,916750,99252,648890,509332,36120,,[],species
978631,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Aeonium,,Aeonium sedifolium,5268475,916750,99252,648890,509332,36120,,[],species
978711,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Hyacinthaceae,Scilla,,Scilla siberica,5268475,916750,99252,557124,47206,978714,,[],species
978868,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Papaveraceae,Pseudofumaria,,Pseudofumaria lutea,5268475,916750,99252,872975,438092,978859,,[],species
979599,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,,Anemone leveillei,5268475,916750,99252,872975,387826,385038,,['sibling_higher'],species
979924,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,Acer buergerianum,5268475,916750,99252,229288,22442,948922,,[],species
980069,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,,Lonicera tatarica,5268475,916750,99252,659705,69534,649885,,[],species
980110,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,,Potentilla sterilis,5268475,916750,99252,208031,208036,187939,,['incertae_sedis_inherited'],species
980120,Archaeplastida,Streptophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,,Epilobium parviflorum,5268475,916750,99252,648898,1015483,139464,,[],species
980217,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,,Carex myosuroides,5268475,916750,99252,921871,105574,8151,,['sibling_higher'],species
980459,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,,Persicaria tinctoria,5268475,916750,99252,216628,904376,64965,,[],species
980498,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium schizopetalum,5268475,916750,99252,648900,948914,372825,,[],species
980516,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,,Pelargonium triste,5268475,916750,99252,648900,948914,372825,,[],species
981062,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,,Echinopsis chiloensis,5268475,916750,99252,216628,584111,819440,,[],species
982234,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Oxylobium,,Oxylobium arborescens,5268475,916750,99252,956360,560323,852985,,[],species
982770,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,,Digitalis grandiflora,5268475,916750,99252,23736,1041309,75208,,[],species
983569,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Rungia,,Rungia klossii,5268475,916750,99252,23736,504642,1066223,,[],species
983882,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Doronicum,,Doronicum austriacum,5268475,916750,99252,1042120,46248,409571,,[],species
983976,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,,Arabis scopoliana,5268475,916750,99252,8844,309271,35937,,[],species
984350,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Scabiosa,,Scabiosa silenifolia,5268475,916750,99252,659705,69534,965921,,[],species
984422,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Juncaceae,Juncus,,Juncus arcticus,5268475,916750,99252,921871,931271,545838,,[],species
984434,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Juncaceae,Juncus,,Juncus conglomeratus,5268475,916750,99252,921871,931271,545838,,[],species
984442,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Juncaceae,Juncus,,Juncus alpinoarticulatus,5268475,916750,99252,921871,931271,545838,,[],species
